nretweets,srclng,srclat,dstlng,dstlat
29,6.1422961,46.1983922,35.243322,38.963745
29,-102.1732882,31.9524799,-79.3831843,43.653226
29,-0.1276831,51.5073346,-83.0457538,42.331427
29,-0.1276831,51.5073346,-95.3693896,29.7601927
29,-3.5979291,37.1764874,-3.5979291,37.1764874
29,149.1286843,-35.2819998,144.9630556,-37.8136111
29,-3.435973,55.378051,-2.9915726,53.4083714
29,-74.0059731,40.7143528,-122.6762071,45.5234515
29,-1.1743197,52.3555177,-3.435973,55.378051
29,18.06491,59.32893,11.97456,57.70887
29,-0.1276831,51.5073346,-0.3367413,53.7456709
29,13.003822,55.604981,77.5945627,12.9715987
29,-74.0059731,40.7143528,77.22496,28.635308
29,-3.7003454,40.4166909,-103.343803,20.67359
29,144.9630556,-37.8136111,133.775136,-25.274398
29,-84.7227071,39.0841968,-79.3831843,43.653226
29,-0.1276831,51.5073346,25.748151,61.92411
29,12.56738,41.87194,12.4607737,41.9015141
29,72.8776559,19.0759837,77.22496,28.635308
29,6.1422961,46.1983922,138.252924,36.204824
29,-74.0059731,40.7143528,-81.5157535,27.6648274
29,-102.1732882,31.9524799,-3.435973,55.378051
29,-105.2705456,40.0149856,-122.3320708,47.6062095
28,18.643501,60.128161,18.06491,59.32893
28,-74.0059731,40.7143528,-82.907123,40.4172871
28,6.1422961,46.1983922,-91.8479332,37.6658757
28,-87.6297982,41.8781136,-87.6297982,41.8781136
28,-3.7003454,40.4166909,-63.616672,-38.416097
28,80.249583,13.060422,80.249583,13.060422
28,-95.712891,37.09024,139.6917064,35.6894875
28,-3.435973,55.378051,-95.712891,37.09024
28,32.85411,39.92077,27.12872,38.41885
28,-3.7003454,40.4166909,-1.8600701,38.9976516
28,-79.897453,-2.203816,-79.897453,-2.203816
28,35.243322,38.963745,35.243322,38.963745
28,6.1422961,46.1983922,-43.2095869,-22.9035393
28,2.649966,39.5695059,-3.7003454,40.4166909
28,-118.2436849,34.0522342,-122.3320708,47.6062095
28,-4.2026458,56.4906712,-4.251806,55.864237
28,-0.1276831,51.5073346,18.643501,60.128161
28,-77.0363658,38.8951118,-83.0457538,42.331427
28,6.1422961,46.1983922,-114.057141,51.045113
28,-5.9962951,37.38264,2.1699187,41.387917
28,-102.552784,23.634501,-98.2061996,19.0412967
27,6.069864,46.317077,6.0560873,46.2339591
27,-0.3768049,39.4702393,-3.7003454,40.4166909
27,21.824312,39.074208,23.7293097,37.9837155
27,-0.1276831,51.5073346,-1.2464674,51.7612056
27,-0.5161829,51.655632,-3.435973,55.378051
27,-0.1252392,51.5146386,-83.0457538,42.331427
27,-3.7003454,40.4166909,-6.9495221,37.2571526
27,-99.133208,19.4326077,-103.343803,20.67359
27,6.1422961,46.1983922,-1.890401,52.486243
27,-2.247926,53.479251,-86.80249,33.5206608
27,-0.1276831,51.5073346,73.8567437,18.5204303
27,113.921327,-0.789275,113.921327,-0.789275
27,-4.251806,55.864237,-4.251806,55.864237
27,-3.74922,40.463667,-1.1298897,37.9834449
27,24.9435553,60.1665856,-0.1276831,51.5073346
27,-84.7227071,39.0841968,-3.188267,55.953252
27,6.1422961,46.1983922,11.3426163,44.494887
27,-122.4194155,37.7749295,-79.3831843,43.653226
27,-79.3831843,43.653226,-106.346771,56.130366
27,-66.902061,10.491016,-66.58973,6.42375
27,6.1422961,46.1983922,115.8573389,-31.9528536
27,72.8776559,19.0759837,77.5945627,12.9715987
27,-84.7227071,39.0841968,153.0235024,-27.4709331
26,-84.7227071,39.0841968,-122.4194155,37.7749295
26,-2.247926,53.479251,-0.137163,50.82253
26,6.1422961,46.1983922,80.249583,13.060422
26,6.1422961,46.1983922,-75.163789,39.952335
26,-99.133208,19.4326077,-96.1533333,19.1902778
26,-0.1276831,51.5073346,8.5391825,47.3686498
26,-3.74922,40.463667,-5.844781,43.3602994
26,-2.247926,53.479251,174.885971,-40.900557
26,-74.297333,4.570868,-74.297333,4.570868
26,4.3517103,50.8503396,28.97696,41.00527
26,6.1422961,46.1983922,-74.0758333,4.5980556
26,-3.7177394,40.4381655,2.1699187,41.387917
26,-102.552784,23.634501,-99.1013498,19.2464696
26,77.22496,28.635308,88.363895,22.572646
26,-0.1276831,51.5073346,-2.075609,51.897599
26,77.5945627,12.9715987,77.22496,28.635308
26,6.0560873,46.2339591,-0.1276831,51.5073346
26,-99.133208,19.4326077,-89.62,20.97
26,6.1422961,46.1983922,-75.6971931,45.4215296
26,-2.6716351,42.8467181,-3.7003454,40.4166909
26,-3.7003454,40.4166909,-100.309201,25.6732109
26,6.1422961,46.1983922,-103.343803,20.67359
26,-82.7374115,27.9995144,-102.552784,23.634501
26,-0.1276831,51.5073346,-8.4863157,51.8968917
26,-77.0363658,38.8951118,-122.4194155,37.7749295
26,-2.247926,53.479251,-3.7003454,40.4166909
26,-3.435973,55.378051,-4.2026458,56.4906712
26,-3.7003454,40.4166909,-1.9844474,43.3208116
26,-16.7246398,28.1218455,-3.74922,40.463667
26,6.1422961,46.1983922,135.5021651,34.6937378
26,-3.7003454,40.4166909,-15.4300065,28.1248227
26,6.1422961,46.1983922,174.7633315,-36.8484597
25,-0.1276831,51.5073346,-1.880769,50.719164
25,13.003822,55.604981,77.22496,28.635308
25,-0.1276831,51.5073346,36.8219462,-1.2920659
25,-102.1732882,31.9524799,-118.2436849,34.0522342
25,-0.1276831,51.5073346,31.2357116,30.0444196
25,-57.6351,-25.2821972,-58.443832,-23.442503
25,6.1422961,46.1983922,-3.7837117,52.1306607
25,-0.1276831,51.5073346,127.766922,35.907757
25,-95.712891,37.09024,-0.1276831,51.5073346
25,2.649966,39.5695059,-3.74922,40.463667
25,-0.1276831,51.5073346,-74.4056612,40.0583238
25,-98.883689,19.482675,-3.7003454,40.4166909
25,-84.7227071,39.0841968,28.97696,41.00527
25,6.1422961,46.1983922,11.97456,57.70887
25,6.1422961,46.1983922,-71.1097335,42.3736158
25,-84.7227071,39.0841968,18.4240553,-33.9248685
25,-84.7227071,39.0841968,-2.58791,51.454513
25,-84.7227071,39.0841968,-1.158086,52.95477
25,6.1422961,46.1983922,-1.158086,52.95477
25,-74.0059731,40.7143528,-114.057141,51.045113
25,-1.470085,53.381129,-1.470085,53.381129
24,-8.24389,53.41291,-8.24389,53.41291
24,6.1422961,46.1983922,-95.3693896,29.7601927
24,-46.6388182,-23.5489433,-35.2109531,-5.7944785
24,-118.2436849,34.0522342,-122.4194155,37.7749295
24,-3.188267,55.953252,-0.1276831,51.5073346
24,35.243322,38.963745,27.12872,38.41885
24,-77.0363658,38.8951118,-71.0597732,42.3584308
24,-2.247926,53.479251,-1.1397592,52.6368778
24,-3.7003454,40.4166909,-16.2548558,28.46981
24,-46.6388182,-23.5489433,-47.0632391,-22.9071048
24,2.3522219,48.856614,-0.57918,44.837789
24,6.1422961,46.1983922,-66.902061,10.491016
24,6.1422961,46.1983922,5.1096649,52.0901422
24,-3.7003454,40.4166909,-5.5717327,42.5998935
24,-0.1276831,51.5073346,-66.58973,6.42375
24,-3.7003454,40.4166909,-1.6441835,42.8179879
24,18.643501,60.128161,18.643501,60.128161
24,6.1422961,46.1983922,-3.17909,51.481581
24,-73.7948516,40.7282239,144.9630556,-37.8136111
24,-83.1327332,42.0605731,-83.0457538,42.331427
24,-84.7227071,39.0841968,78.96288,20.593684
24,-3.435973,55.378051,-1.61778,54.978252
24,-0.1276831,51.5073346,-1.4708553,54.2503595
24,-3.7003454,40.4166909,-6.1371725,36.6865618
24,-84.3879824,33.7489954,-102.552784,23.634501
24,-0.1276831,51.5073346,-3.999461,50.7772135
24,-73.95,40.65,-73.95,40.65
24,-0.137163,50.82253,-3.435973,55.378051
24,-118.2436849,34.0522342,-73.95,40.65
24,-105.2705456,40.0149856,-3.435973,55.378051
24,-8.395835,43.3708731,2.1699187,41.387917
24,-105.2705456,40.0149856,-87.6297982,41.8781136
24,-2.247926,53.479251,-3.17909,51.481581
24,100.1577,49.636871,-51.92528,-14.235004
24,77.5945627,12.9715987,80.249583,13.060422
24,-3.435973,55.378051,-3.74922,40.463667
23,-91.8479332,37.6658757,72.8776559,19.0759837
23,-122.6762071,45.5234515,144.9630556,-37.8136111
23,-8.5463034,42.8804471,-3.7003454,40.4166909
23,-74.0059731,40.7143528,-79.9958864,40.4406248
23,-0.1276831,51.5073346,-1.4746186,52.9225301
23,-3.435973,55.378051,-114.057141,51.045113
23,-74.0059731,40.7143528,-76.6121893,39.2903848
23,-77.0363658,38.8951118,-79.3831843,43.653226
23,-2.247926,53.479251,0.8442802,51.260145
23,-3.74922,40.463667,-58.3815931,-34.6037232
23,18.643501,60.128161,-0.1276831,51.5073346
23,-4.4200163,36.7196484,-3.7003454,40.4166909
23,-6.2275256,36.596953,-3.7003454,40.4166909
23,-0.1276831,51.5073346,-1.0833333,50.8166667
23,-102.552784,23.634501,-103.343803,20.67359
23,6.069864,46.317077,139.6917064,35.6894875
23,-122.6762071,45.5234515,-122.4194155,37.7749295
23,6.1422961,46.1983922,-1.255285,51.751724
23,-3.7003454,40.4166909,-75.575137,6.235925
23,-3.7003454,40.4166909,-83.555212,41.6639383
23,-0.1276831,51.5073346,12.4607737,41.9015141
23,-3.435973,55.378051,-4.251806,55.864237
23,-118.2436849,34.0522342,-106.346771,56.130366
23,6.1422961,46.1983922,18.4240553,-33.9248685
23,49.1053247,36.1507319,144.9630556,-37.8136111
23,-0.1276831,51.5073346,-0.2405299,52.5694985
23,-0.1276831,51.5073346,174.7633315,-36.8484597
23,-0.18544,51.5310024,-0.1276831,51.5073346
23,-74.0059731,40.7143528,-104.9847179,39.737567
23,-91.8479332,37.6658757,-118.2436849,34.0522342
23,149.1286843,-35.2819998,151.2068896,-33.873651
23,-0.1276831,51.5073346,37.6154009,55.7427928
23,-3.7003454,40.4166909,-6.2926926,36.5297156
23,-84.7227071,39.0841968,-123.1139268,49.261226
23,-2.247926,53.479251,-2.9499066,51.0587013
23,-99.2202764,19.2871916,-102.552784,23.634501
23,78.96288,20.593684,77.5945627,12.9715987
23,77.22496,28.635308,80.249583,13.060422
23,6.1422961,46.1983922,105.318756,61.52401
23,120.9010259,14.2491516,-0.1276831,51.5073346
23,-2.247926,53.479251,-4.1360198,50.3719165
23,6.1422961,46.1983922,174.885971,-40.900557
23,6.1422961,46.1983922,153.0235024,-27.4709331
23,-3.7003454,40.4166909,-79.897453,-2.203816
22,-5.9962951,37.38264,-3.74922,40.463667
22,-0.1276831,51.5073346,-2.094278,57.149717
22,-2.9234409,43.2569629,-3.74922,40.463667
22,-4.251806,55.864237,-3.188267,55.953252
22,-2.247926,53.479251,-122.4194155,37.7749295
22,-0.1276831,51.5073346,0.8442802,51.260145
22,-77.0363658,38.8951118,-118.2436849,34.0522342
22,-3.74922,40.463667,-0.4809945,38.34521
22,6.1422961,46.1983922,139.6380256,35.4437078
22,-2.247926,53.479251,0.6673665,51.7659078
22,-43.2095869,-22.9035393,-49.2732515,-25.4283563
22,-106.346771,56.130366,-79.3831843,43.653226
22,-95.712891,37.09024,-77.0363658,38.8951118
22,149.1286843,-35.2819998,133.775136,-25.274398
22,-3.435973,55.378051,-3.17909,51.481581
22,6.1422961,46.1983922,73.8567437,18.5204303
22,6.1422961,46.1983922,22.937506,-30.559482
22,78.96288,20.593684,77.22496,28.635308
22,-122.6762071,45.5234515,4.8951679,52.3702157
22,-3.7177394,40.4381655,-0.3768049,39.4702393
22,-3.435973,55.378051,-119.4179324,36.778261
22,-3.7003454,40.4166909,-8.6481212,42.4336554
22,-0.3768049,39.4702393,-3.74922,40.463667
22,28.0473051,-26.2041028,18.4240553,-33.9248685
22,-74.0059731,40.7143528,120.9842195,14.5995124
22,133.775136,-25.274398,153.0235024,-27.4709331
22,-4.6524982,50.5036299,-3.435973,55.378051
22,-70.641997,-33.4691199,-73.050319,-36.818938
22,-118.2436849,34.0522342,144.9630556,-37.8136111
22,2.1699187,41.387917,-4.4200163,36.7196484
22,-0.1276831,51.5073346,-113.4909267,53.544389
22,-0.1276831,51.5073346,-0.973906,51.4528837
22,6.1422961,46.1983922,55.307485,25.271139
22,-0.1276831,51.5073346,149.1286843,-35.2819998
22,121.774017,12.879721,120.9842195,14.5995124
22,144.9630556,-37.8136111,-0.1276831,51.5073346
22,-0.1276831,51.5073346,-75.163789,39.952335
22,-3.435973,55.378051,-1.890401,52.486243
22,-95.712891,37.09024,-74.0059731,40.7143528
22,5.291266,52.132633,4.8951679,52.3702157
22,-0.1276831,51.5073346,-2.0853567,53.3570177
21,-0.1276831,51.5073346,5.1943653,52.119508
21,-0.1276831,51.5073346,138.5999453,-34.9287264
21,-118.2436849,34.0522342,-97.7430608,30.267153
21,-3.7003454,40.4166909,3.0175712,39.6952629
21,8.6763981,47.0520183,133.775136,-25.274398
21,6.1422961,46.1983922,24.9435553,60.1665856
21,6.1422961,46.1983922,8.468946,60.472024
21,-105.2705456,40.0149856,-79.3831843,43.653226
21,-74.0059731,40.7143528,-4.251806,55.864237
21,-3.74922,40.463667,-16.6291304,28.2915637
21,-46.6388182,-23.5489433,-48.5023682,-1.4550205
21,-74.0059731,40.7143528,2.1699187,41.387917
21,12.4607737,41.9015141,11.3426163,44.494887
21,-2.58791,51.454513,-3.435973,55.378051
21,-3.435973,55.378051,-77.0363658,38.8951118
21,6.1422961,46.1983922,21.824312,39.074208
21,-2.247926,53.479251,103.819836,1.352083
21,-2.247926,53.479251,115.8573389,-31.9528536
21,-74.0059731,40.7143528,-91.8479332,37.6658757
21,1.777619,50.470632,4.835659,45.764043
21,6.1422961,46.1983922,-9.13977,38.7238273
21,-84.7227071,39.0841968,-102.4107493,34.2331373
21,-105.2705456,40.0149856,-95.712891,37.09024
21,-63.616672,-38.416097,-63.616672,-38.416097
21,-74.11705,10.0556,-3.74922,40.463667
21,-0.1276831,51.5073346,-90.1994042,38.6270025
21,-0.1276831,51.5073346,39.172989,21.543489
21,133.775136,-25.274398,115.8573389,-31.9528536
21,-102.1732882,31.9524799,-95.712891,37.09024
21,-118.2436849,34.0522342,-71.0597732,42.3584308
21,6.1422961,46.1983922,0.121817,52.205337
21,6.1422961,46.1983922,22.9446064,40.6393495
21,6.1422961,46.1983922,-0.137163,50.82253
21,-0.1276831,51.5073346,-43.2095869,-22.9035393
21,-0.1276831,51.5073346,-4.6524982,50.5036299
21,-74.0059731,40.7143528,-2.0853567,53.3570177
21,-0.1276831,51.5073346,-0.2376744,51.8097823
21,-74.0059731,40.7143528,-85.6023643,44.3148443
21,-74.0059731,40.7143528,-6.2600825,53.3494426
21,-3.435973,55.378051,121.774017,12.879721
21,49.1053247,36.1507319,151.2068896,-33.873651
21,-118.2436849,34.0522342,-95.712891,37.09024
21,-46.6388182,-23.5489433,-49.2676296,-16.6777153
21,-2.9234409,43.2569629,-2.9234409,43.2569629
21,-4.2684704,41.0756456,-102.552784,23.634501
21,80.249583,13.060422,77.22496,28.635308
21,-74.0059731,40.7143528,18.06491,59.32893
21,-74.0059731,40.7143528,-90.1994042,38.6270025
21,6.1422961,46.1983922,31.2357116,30.0444196
21,-84.7227071,39.0841968,4.8951679,52.3702157
21,-0.1276831,51.5073346,4.469936,50.503887
21,-2.9234409,43.2569629,-0.3768049,39.4702393
20,6.1422961,46.1983922,-5.9962951,37.38264
20,-2.247926,53.479251,-1.0818995,53.9622908
20,-84.7227071,39.0841968,-1.470085,53.381129
20,-84.7227071,39.0841968,5.291266,52.132633
20,-0.1276831,51.5073346,1.0789089,51.280233
20,-106.0737,28.630581,-102.552784,23.634501
20,-0.1276831,51.5073346,78.486671,17.385044
20,-0.1276831,51.5073346,-79.9958864,40.4406248
20,-1.6441835,42.8179879,-3.7003454,40.4166909
20,121.774017,12.879721,121.774017,12.879721
20,-2.247926,53.479251,-1.4043509,50.9097004
20,-3.435973,55.378051,-1.470085,53.381129
20,-0.1276831,51.5073346,-0.757072,52.038601
20,-0.1276831,51.5073346,101.686855,3.139003
20,-102.1732882,31.9524799,72.8776559,19.0759837
20,-3.435973,55.378051,-99.133208,19.4326077
20,-105.6809585,26.9406312,-102.552784,23.634501
20,-0.1276831,51.5073346,24.9435553,60.1665856
20,6.1422961,46.1983922,174.776236,-41.2864603
20,-0.1276831,51.5073346,67.0280609,24.893379
20,-74.0059731,40.7143528,-93.26667,44.983334
20,1.5208624,41.5911589,2.1699187,41.387917
20,6.1422961,46.1983922,9.9936818,53.5510846
20,-91.8479332,37.6658757,-79.3831843,43.653226
20,-118.2436849,34.0522342,-3.435973,55.378051
20,-0.1276831,51.5073346,30.802498,26.820553
20,-8.6304975,52.6680204,-8.24389,53.41291
20,-74.0059731,40.7143528,-46.6388182,-23.5489433
20,-74.0059731,40.7143528,-82.9987942,39.9611755
20,-84.7227071,39.0841968,-1.61778,54.978252
20,-2.247926,53.479251,18.06491,59.32893
20,-0.1276831,51.5073346,55.1355141,25.2142354
20,-1.1743197,52.3555177,-6.2600825,53.3494426
20,-3.435973,55.378051,28.97696,41.00527
20,-105.2705456,40.0149856,-71.0597732,42.3584308
20,13.003822,55.604981,-3.435973,55.378051
20,-0.1276831,51.5073346,-0.570409,51.23622
20,72.8776559,19.0759837,73.8567437,18.5204303
20,-71.542969,-35.675147,-102.552784,23.634501
20,-3.7003454,40.4166909,2.3522219,48.856614
20,-74.0059731,40.7143528,78.96288,20.593684
20,-5.9832577,43.2504393,2.1699187,41.387917
20,-84.7227071,39.0841968,-8.24389,53.41291
20,-74.0059731,40.7143528,-78.6386145,35.772096
20,-0.1276831,51.5073346,120.9842195,14.5995124
20,-122.4194155,37.7749295,-87.6297982,41.8781136
20,23.7293097,37.9837155,22.9446064,40.6393495
20,-51.92528,-14.235004,-38.5433948,-3.7183943
20,-74.0059731,40.7143528,-96.769923,32.802955
20,-77.0363658,38.8951118,-119.4179324,36.778261
20,-84.7227071,39.0841968,138.5999453,-34.9287264
20,-0.137163,50.82253,-2.247926,53.479251
20,-84.7227071,39.0841968,174.885971,-40.900557
20,-102.1732882,31.9524799,-106.346771,56.130366
20,-74.0059731,40.7143528,-77.1945247,41.2033216
20,-3.74922,40.463667,-2.9234409,43.2569629
20,-84.7227071,39.0841968,-3.17909,51.481581
20,-5.2811077,37.6932212,-3.7003454,40.4166909
20,-122.6762071,45.5234515,-74.0059731,40.7143528
20,-6.2275256,36.596953,-3.74922,40.463667
20,126.9779692,37.566535,126.9779692,37.566535
20,6.1422961,46.1983922,-66.58973,6.42375
20,6.1422961,46.1983922,140.0766423,36.0834857
20,6.1422961,46.1983922,-8.224454,39.399872
20,-3.7003454,40.4166909,-74.297333,4.570868
19,6.069864,46.317077,-99.133208,19.4326077
19,-3.7003454,40.4166909,-7.5558514,43.0120868
19,6.1422961,46.1983922,23.3260106,42.6964917
19,-3.435973,55.378051,-73.5539925,45.5086699
19,-118.2436849,34.0522342,-77.0363658,38.8951118
19,6.1422961,46.1983922,-79.9958864,40.4406248
19,6.1422961,46.1983922,-81.5157535,27.6648274
19,-102.1732882,31.9524799,78.96288,20.593684
19,2.3522219,48.856614,3.057256,50.62925
19,-77.0363658,38.8951118,-102.552784,23.634501
19,-74.0059731,40.7143528,-115.172816,36.114646
19,-118.2436849,34.0522342,-122.6762071,45.5234515
19,-0.1276831,51.5073346,-3.108818,53.377974
19,-106.4266004,31.7271664,-102.552784,23.634501
19,-3.435973,55.378051,-123.1139268,49.261226
19,-0.1276831,51.5073346,8.468946,60.472024
19,-2.218742,53.441936,-0.1276831,51.5073346
19,-2.247926,53.479251,-95.712891,37.09024
19,-0.1276831,51.5073346,35.243322,38.963745
19,-3.435973,55.378051,-102.4107493,34.2331373
19,-118.2436849,34.0522342,-82.907123,40.4172871
19,-51.92528,-14.235004,-34.8812561,-8.0542775
19,12.56738,41.87194,9.186516,45.4654542
19,-122.2930341,37.7924029,-0.1276831,51.5073346
19,-0.1276831,51.5073346,138.252924,36.204824
19,18.06491,59.32893,17.6389267,59.8585638
19,-0.1276831,51.5073346,106.845172,-6.211544
19,-99.133208,19.4326077,-99.1013498,19.2464696
19,-51.92528,-14.235004,-49.2732515,-25.4283563
19,-102.1732882,31.9524799,-102.552784,23.634501
19,120.9010259,14.2491516,-122.4194155,37.7749295
19,-79.3831843,43.653226,-75.6971931,45.4215296
19,-3.74922,40.463667,-66.902061,10.491016
19,-84.7227071,39.0841968,-1.255285,51.751724
19,-0.1276831,51.5073346,-104.9847179,39.737567
19,-74.0059731,40.7143528,-2.247926,53.479251
19,-102.1732882,31.9524799,2.3522219,48.856614
19,144.957888,-37.80051,144.9630556,-37.8136111
19,-74.0059731,40.7143528,-122.25,37.7141454
19,-3.7003454,40.4166909,-3.6997623,42.3408923
19,-3.7003454,40.4166909,-5.7437781,41.5036834
19,-0.1276831,51.5073346,-99.9018131,31.9685988
19,-3.74922,40.463667,-74.297333,4.570868
19,-3.7003454,40.4166909,-3.7326773,40.3049763
19,-67.999815,10.174127,-3.7003454,40.4166909
19,-102.1732882,31.9524799,-87.6297982,41.8781136
19,-3.435973,55.378051,-1.548567,53.801279
19,-79.3831843,43.653226,-85.3232139,51.253775
19,-106.0737,28.630581,-99.133208,19.4326077
19,-74.0059731,40.7143528,133.775136,-25.274398
19,-3.74922,40.463667,-77.0622028,-12.0478158
19,-3.74922,40.463667,-5.6630253,40.9649681
19,-3.435973,55.378051,-70.641997,-33.4691199
18,-3.7003454,40.4166909,-98.2061996,19.0412967
18,12.4607737,41.9015141,7.6784897,45.0629022
18,-0.1276831,51.5073346,-72.9036111,41.5122222
18,-122.3320708,47.6062095,-74.0059731,40.7143528
18,6.1422961,46.1983922,20.4622222,44.8205556
18,6.1422961,46.1983922,106.845172,-6.211544
18,-79.3831843,43.653226,-123.1139268,49.261226
18,6.069864,46.317077,-106.346771,56.130366
18,1.777619,50.470632,-1.553621,47.218371
18,-0.1276831,51.5073346,126.9779692,37.566535
18,-84.7227071,39.0841968,-118.2436849,34.0522342
18,-3.7003454,40.4166909,-74.0059731,40.7143528
18,-4.2026458,56.4906712,-4.2026458,56.4906712
18,-0.1276831,51.5073346,-96.769923,32.802955
18,-0.1276831,51.5073346,-77.0622028,-12.0478158
18,2.1699187,41.387917,-3.5979291,37.1764874
18,-3.435973,55.378051,5.291266,52.132633
18,-3.435973,55.378051,-3.7837117,52.1306607
18,-99.1673393,19.5509708,-102.552784,23.634501
18,28.0473051,-26.2041028,22.937506,-30.559482
18,-2.247926,53.479251,-0.3367413,53.7456709
18,-74.0059731,40.7143528,-86.7833333,36.1666667
18,6.1422961,46.1983922,36.8219462,-1.2920659
18,-3.5517167,55.9070198,-0.1276831,51.5073346
18,6.1422961,46.1983922,113.921327,-0.789275
18,10.7522454,59.9138688,8.468946,60.472024
18,6.1422961,46.1983922,0.6673665,51.7659078
18,13.4060912,52.519171,10.451526,51.165691
18,-122.2930341,37.7924029,-4.2026458,56.4906712
18,-0.8799101,41.6568307,-0.8799101,41.6568307
18,6.1422961,46.1983922,-73.6656834,41.0017643
18,-74.0059731,40.7143528,-86.1349019,40.2671941
18,-8.4863157,51.8968917,-6.2600825,53.3494426
18,-91.8479332,37.6658757,-87.6297982,41.8781136
